Date,530007
20-March-2019,92.2
19-March-2019,93.1
18-March-2019,92.6
15-March-2019,92.8
14-March-2019,95.05
13-March-2019,96.6
12-March-2019,96.25
11-March-2019,92.7
8-March-2019,91.85
7-March-2019,92.15
6-March-2019,93.4
5-March-2019,92.95
1-March-2019,87.05
28-February-2019,86.05
27-February-2019,85.55
26-February-2019,85.65
25-February-2019,88.0
22-February-2019,87.7
21-February-2019,85.95
20-February-2019,86.0
19-February-2019,85.0
18-February-2019,86.2
15-February-2019,88.0
14-February-2019,88.0
13-February-2019,86.15
12-February-2019,88.0
11-February-2019,88.65
8-February-2019,89.75
7-February-2019,91.6
6-February-2019,89.2
5-February-2019,88.9
4-February-2019,90.3
1-February-2019,91.95
31-January-2019,90.65
30-January-2019,92.15
29-January-2019,92.85
28-January-2019,93.75
25-January-2019,95.95
24-January-2019,95.6
23-January-2019,97.3
22-January-2019,98.1
21-January-2019,99.05
18-January-2019,99.75
17-January-2019,100.85
16-January-2019,101.6
15-January-2019,100.4
14-January-2019,99.95
11-January-2019,100.8
10-January-2019,101.65
9-January-2019,102.05
8-January-2019,103.45
7-January-2019,103.8
4-January-2019,103.4
3-January-2019,103.75
2-January-2019,104.05
1-January-2019,103.55
31-December-2018,103.8
28-December-2018,104.0
27-December-2018,103.75
26-December-2018,103.85
24-December-2018,102.4
21-December-2018,106.8
20-December-2018,109.0
19-December-2018,102.95
18-December-2018,97.85
17-December-2018,95.75
14-December-2018,95.55
13-December-2018,95.6
12-December-2018,92.2
11-December-2018,90.55
10-December-2018,88.25
7-December-2018,90.3
6-December-2018,92.4
5-December-2018,95.15
4-December-2018,97.9
3-December-2018,98.6
30-November-2018,98.95
29-November-2018,98.9
28-November-2018,98.4
27-November-2018,99.5
26-November-2018,102.25
22-November-2018,102.55
21-November-2018,103.15
20-November-2018,103.3
19-November-2018,105.25
16-November-2018,105.8
15-November-2018,107.5
14-November-2018,110.55
13-November-2018,108.0
12-November-2018,105.3
9-November-2018,107.7
7-November-2018,107.6
6-November-2018,105.5
5-November-2018,108.15
2-November-2018,109.25
1-November-2018,103.9
31-October-2018,103.65
30-October-2018,105.9
29-October-2018,98.1
26-October-2018,96.55
25-October-2018,94.6
24-October-2018,95.5
23-October-2018,94.65
22-October-2018,94.85
19-October-2018,95.4
17-October-2018,96.5
16-October-2018,99.05
15-October-2018,95.7
12-October-2018,95.4
11-October-2018,93.6
10-October-2018,92.9
9-October-2018,89.25
8-October-2018,91.65
5-October-2018,91.7
4-October-2018,93.7
3-October-2018,94.1
1-October-2018,94.05
28-September-2018,97.2
27-September-2018,102.1
26-September-2018,101.3
25-September-2018,102.25
24-September-2018,101.5
21-September-2018,103.8
19-September-2018,111.15
18-September-2018,114.35
17-September-2018,115.85
14-September-2018,117.6
12-September-2018,116.15
11-September-2018,119.95
10-September-2018,121.4
7-September-2018,123.1
6-September-2018,123.25
5-September-2018,120.85
4-September-2018,122.15
3-September-2018,127.85
31-August-2018,128.4
30-August-2018,128.3
29-August-2018,129.05
28-August-2018,129.5
27-August-2018,130.55
24-August-2018,127.45
23-August-2018,126.05
21-August-2018,128.85
20-August-2018,128.3
17-August-2018,128.85
16-August-2018,129.75
14-August-2018,128.55
13-August-2018,127.85
10-August-2018,131.1
9-August-2018,132.7
8-August-2018,131.9
7-August-2018,130.0
6-August-2018,131.6
3-August-2018,132.65
2-August-2018,133.85
1-August-2018,132.65
31-July-2018,130.3
30-July-2018,126.7
27-July-2018,124.7
26-July-2018,122.95
25-July-2018,122.0
24-July-2018,121.65
23-July-2018,120.2
20-July-2018,121.35
19-July-2018,123.85
18-July-2018,124.65
17-July-2018,125.1
16-July-2018,126.15
13-July-2018,129.7
12-July-2018,131.6
11-July-2018,129.85
10-July-2018,129.7
9-July-2018,125.7
6-July-2018,123.1
5-July-2018,121.95
4-July-2018,120.7
3-July-2018,118.35
2-July-2018,117.55
29-June-2018,121.9
28-June-2018,120.75
27-June-2018,120.7
26-June-2018,125.65
25-June-2018,123.1
22-June-2018,125.15
21-June-2018,125.6
20-June-2018,126.4
19-June-2018,127.3
18-June-2018,129.3
15-June-2018,128.1
14-June-2018,128.85
13-June-2018,129.5
12-June-2018,128.75
11-June-2018,128.1
8-June-2018,124.6
7-June-2018,123.25
6-June-2018,120.65
5-June-2018,122.3
4-June-2018,127.5
1-June-2018,131.5
31-May-2018,133.85
30-May-2018,135.7
29-May-2018,134.75
28-May-2018,135.05
25-May-2018,132.15
24-May-2018,133.55
23-May-2018,135.3
22-May-2018,135.7
21-May-2018,140.65
18-May-2018,147.9
17-May-2018,144.15
16-May-2018,143.3
15-May-2018,144.25
14-May-2018,146.1
11-May-2018,146.25
10-May-2018,145.15
9-May-2018,148.5
8-May-2018,149.3
7-May-2018,152.35
4-May-2018,151.2
3-May-2018,152.5
2-May-2018,155.4
30-April-2018,156.05
27-April-2018,153.2
26-April-2018,149.2
25-April-2018,149.35
24-April-2018,151.5
23-April-2018,159.35
20-April-2018,161.55
19-April-2018,163.1
